track_id,track_name,track_album_id,TRACK_POP,duration_ms,release_year,danceability
0s4iOHoggUmyJVT8xkF91t,Maldita condena (feat. Colectivo Panamera),4W3CHN0XaAR43NeLmNgWA5,41,215320,2019,0.853
6dvNENlPXw02bT5TiWiAMi,El Vacile,2b09ds6yCtGfJmyD5oguvO,35,222910,2019,0.783
3BskdP7i3VfHb2V8MiQNgh,Aquí Quién Manda Soy Yo!,04mTeGI3kuXX9Q9gcSrvBH,30,250973,2019,0.772
7MjwVppOnmmhM9cufyMHzV,Tal y Como Estás,1cq0jTnxcUBCCXnVjwG3ZX,31,208692,2019,0.779
1ThRQyaQ01tscygb9IZVH6,La Promesa,0Oi6fvWhLf79aWCKLp9oLM,54,184653,2019,0.62
21Lt7mVtIA5TpmT969Gncq,Pecado y Religión,33JYmV0UfVj6tRbFx75CJC,36,222231,2019,0.671
4NEIzOoQWNYLglS0iWzfUe,it's a beautiful,66Le9GE1WPNWlzKzkPw36Z,45,140000,2018,0.73
2yYbsgAPuvoFQyomzNvmB0,gone,1D96LEiV9fQKdaKqEgkbSj,59,121258,2019,0.807
1f7e2KsfiEhmEmhKAKqqhr,Medina,7qVzL9yk9tO8qTaJB2SJ1h,44,88767,2018,0.704
2HL746RqBIfvVZZK0FLuXM,Lemon Wedge in the Sky,2gkM9voMHscMGUcEnGrDCw,59,131500,2019,0.73
1HET5OdOXWBaBES9e4k6ni,Crystal Ship,4c0cTwQScPJPdCRaWeJXGT,55,95524,2018,0.642
28ivSOZ5ESpdKvS4XP2Ibx,Duck in a Box,3WfkE1GKWQ5cauTIUEheXC,50,140599,2019,0.725
3qThAX1vBbI8ATxS2BP1Oj,Munch,2xqC1X8AHfFDxNoEoo1GRb,43,105038,2018,0.792
7o2SgrTlLry8e0pHJrdqQ5,My Sunshine,6oFBUoIrI1Qnm5uFJsvJZQ,51,106667,2017,0.695
6MzyclGrr8mFu3tWUDilzX,Jazzy Winter,1BbcbzNC597hpVTgnweltx,60,130923,2019,0.902
1On4Zw5nSEJKpGIGSK8QYd,Caffè Mocha,3lJ3wJoBUclrt7c1QNHAwv,44,89361,2018,0.879
2FKsGoYghIBDdxsXXBIfJg,winter in rio,7brRaqvhSGMhAV5cCRb3LQ,54,100465,2014,0.822
0thyWOAQnRjrk46kUK2FZu,Underwater Soul,2SnIHpM5wWPHgtl06ECu1D,43,130435,2018,0.818
0PlUMPy4OsPMQwUn1JEbYu,English Breakfast,6bqFWuCzfQjP3pvL5LtsP1,54,144000,2018,0.796
4Y7Ti1mRJlqNwjrUoCJhB4,sunrise,1iwSCSP7AHwIqF2KGcqcDE,4,170785,2018,0.741
71RJdfj98rgn9By72ky1hY,Window Weather,6eVppqY4owyzcBUOQGZeGS,42,82143,2019,0.752
2YsEjFulzaAjBNgUcSxy8Y,Amazônia,6OHR5M0ebF9ZmMTN3kFu6U,41,152250,2019,0.749
2YmI6AC5oNhaAa8mAAd0JA,Watersteps,1dM1bW2dyQ4sgnaV0UnU9X,41,123333,2019,0.777
3fVGdhLSoJSZzrP2EISemI,get warmer,66Le9GE1WPNWlzKzkPw36Z,49,188000,2018,0.788
5j3DMUT6O8pF1Eobm0JAhc,forgotten,3YXnHb1o0LLp8vGqlYqIr1,6,140133,2018,0.613
0jVAASD83TspRi2gG53o6R,When the Time Comes,4bPg3cepOhvfIjBn1lHoZ9,55,124486,2018,0.717
1uGJs1A9hoH239M2Y0KJB8,Tropic Breeze,2CePOVXIZ6XubU277dDO5x,49,210250,2018,0.771
5BaolTYoMS1V2mQgpeHTLg,Villas,2aUtBNuH02OQx35zND4PGR,51,214140,2019,0.703
6LdMXBL9RHbXWtZQ8GJCWs,calles feat. tuamie,7brRaqvhSGMhAV5cCRb3LQ,54,152195,2014,0.799
3pryp80305v997WVunOQkY,days like this,0VSWyif6fR1Mn6qd0wGemC,53,73171,2018,0.788
4FfxTYuivKhlcHsA5HKLE2,Travelling in the Summer,6oFBUoIrI1Qnm5uFJsvJZQ,51,120000,2017,0.459
7qrBYrivpvfXUPBMmqh3dA,5:32pm,5GlqARIKJdOkuXKgvdouwz,70,136914,2016,0.691
3NmwUAsMVQrfSTiJHz0umD,Brick in the Wall,1DfJTNOIyHLgauaKv1tO9e,51,140282,2019,0.77
3F0mcxksBp33QrL6oyjvLN,Sakura Trees,5mgVRRHjtl9fSY3rUHysJx,62,99997,2017,0.643
2uya74pnB7L0uKJNUW9Irj,Targa,5PZeH9mVqrueuoeBGTTER9,3,211043,2018,0.739
39cmQVtCidRVYC6MC6hLZe,Nakama's Dance,32QiqKzeHati81hjRWraXT,48,240667,2019,0.634
24Jk4wYlLRXI9TUMdkHoMN,Again,5MWhs2N3eO78ppIYmRUzmH,65,143133,2014,0.762
6ugrRFZUNIpLiqhLUgC7ix,Flowers,1DewSgsGUFhSPACbWtmZGa,63,187828,2016,0.838
6pPdSiA17dUM773DCRFhUx,Scootaloo,6bFbqW19wGg6rdrrMkHowW,56,147110,2019,0.731
2jK3oL9MV1hb6sBtUpt4ZF,Coconut Airline,1yHr9p9q6a2HGcSBG9MgKQ,42,163396,2018,0.643
6LU0kE1IZ2Z4NzE5a1oPhN,Nataly's Portra,52kGgaFwsf6UmCVaQUaZqO,40,84751,2019,0.843
1r5J8bYOWq1Dal5jMQ06WX,Yellow Bird,4LcmZzFiH4gmNk8meb66iO,52,339956,2013,0.596
3gGiXmOhMcFZwtsNZKraUc,summer coming,66Le9GE1WPNWlzKzkPw36Z,41,129000,2018,0.694
11lO14k9p97GWSMdUpjIIF,lovely day,1Lf6RkkFjxmeuDOPsqOALt,3,122540,2019,0.851
1PB9UotL07ZdTjarKoL7zt,Mixed Feelings,3add6MZoMzj2DqJ0OnO4Oz,49,216310,2019,0.659
06bGEmVqy2qwKINAuTWg7H,Sunflower Dance,0AJ8Fe0E0L5R55yF97ph5W,41,146526,2018,0.822
12iqqPRu2loZsYRwhYF4J4,Blue Shades,7gwQVv9qESm4EeJ7E6qDZq,45,91429,2018,0.672
5cMHH1V7mG0gHKZNo79WCL,Bahama Breeze,2ik0v9VlBvqeoyDsXZsXQU,21,144494,2020,0.756
4YvbgiIq1Ztj01sGfU3RZk,Wonderland Bossa Nova Band,5Q0K7LUx726bDmEW7eWkJn,40,116135,2018,0.765
6vDt7HlcrB60lK7gsQRr0e,Hazy,6w1V5HODKwRNCpCRC6ViKT,40,79736,2019,0.768
5A1ttHJNuGEoPLhhoHpzFA,Pearls,0H7yNFgaPSzmji4ts1s3EN,40,83294,2019,0.676
6qFZbhksfzJOQ3LbXzv08h,Shifting Skies,3zdz3PkrbXoZB0zlpRh8is,55,128696,2019,0.865
6s9xry4WwV9va0iJXCEJPQ,better days,5Suf7WRd6DcgQZlFLIR6sN,40,136709,2019,0.58
3xrTr8ALJBHOomX6Dt9Nz4,LAX,5Dk5CQswtY3m67S7hs6IOf,40,107865,2019,0.893
2ulRjd09lFHVNAiASlhY72,Hainan Paradise,4XUcO7iJQC5ebefwL6PnxD,46,125870,2018,0.832
4lhe5Iy0XVRoySNQYMvP1l,Moon and Tonic,1yHr9p9q6a2HGcSBG9MgKQ,44,121940,2018,0.653
2yn9vJb2G9vv6EGt4fP2QB,Partly Sunny,1ciwJFdYoPJSWn1G2IzDGm,47,173910,2017,0.735
55hgAzy1kaC0Cn7EFxDeUz,let's be lazy together,1nKbuCxRD3gWTeKDs1CN0L,42,74831,2017,0.799
7y3uqmsAIB03D3gK3IR9It,Sunflower,1yqdU6opUAOKE19l2ICWja,51,122628,2017,0.825
0CNuKKi6MHrr8DqYtpzbCD,bossa uh,1CZHmRb7O2hxAhDtWj2Qt3,50,210058,2019,0.505
1fSHWLTwlHMnNIbF2dhP1Z,Something Summery,5nZ2hn5Sy8PItNTIPSfwqi,52,74286,2018,0.643
3Yz0NKJA10ZSYN61e89wZG,sweet,2SNIAAgWziptevA0FWHusg,3,93000,2019,0.755
3ECmobYasUM8hdjaSZHm6E,tropical,5cNLE828FhJTN5HxF0rxE2,42,109610,2016,0.745
6G0GTbxO22gTCjO3GeNskH,Honeydoo,5EDHFwQ7jgsznAtM33N1BD,42,217468,2017,0.847
2tIvbLbeKHBMFIJV5YT5XK,Tropico,10aJcl6TrTwY011MKkli2Z,40,138353,2019,0.617
6cW7FhUH5KInJVmIfWcOXU,Hawaiian Haze,12kYlTM2a3e5ONRZD5XsUl,41,109367,2018,0.891
2plFJ8lWAbdeNrK7sDaR2I,It's Raining,5wkUs0z0x4s3wXMReq2aMK,13,148861,2018,0.511
0gwpTcKlLwn8TnYsoZLfRl,Bubbly,1yHr9p9q6a2HGcSBG9MgKQ,40,209763,2018,0.769
2QFvsZEjbketrpCgCNC9Zp,ORANGE,3ylB3HxdcNx6lCRJT2bruW,60,160457,2018,0.707
5sm8mtcQQOhKT8YgCBwVNr,Beautiful Weather,3PA2l8rCpIb7Wiv4mThBMD,40,129474,2018,0.694
1N5qne7lyHKzmK189SqFh0,bittersweet (feat. lando!),7y3IFfF22wMcLxsBBkKn9e,40,50705,2018,0.863
6xPn5m9gUIDqhe8EBvdRIP,okinawa bbq,4GGxYcwekc1EFgTw9HlZS3,43,94359,2018,0.846
1Ksf0moFKGhOJ6uNgQcEAT,Nightfall by the Sea,27CDKjjwubPm4ZAQVNqsPq,50,177485,2019,0.228
1OycCM0ijoTj1aGdmRlYoS,Waterfall Jungle,3TRoUn8OKRVUcbprXmyGgj,45,316491,2017,0.176
5CwOUooch74h0XarhDfAQK,Rain Forest and Tropical Beach Sound,3snlIBZinyiVAFjV6GCeoY,52,240000,2011,0.16
41ngfIhPv1DkwHozVjH5Yc,Florida Rain Storm,47aFId4LZv1BI9UZEpzbpx,71,175314,2017,0.157
3BzfDBrjyvLLyDnhTynkOM,Borneo Jungle Oasis For Deep Sleep With Nature Sound,7zVNlLfb6CSgCe5AMDhc74,1,360098,2009,0.418
17kqaq39xg9nP1j6goQW5A,Relaxing Jungle Sounds,41gv4AWktiPAx0JL5nVqwY,54,203707,2017,0.444
34v7cD6VR3fVYguedQ1wuh,Tropical Forest,3TRoUn8OKRVUcbprXmyGgj,54,117449,2017,0.311
37TdJ5EWlM9Jfw8IqiUHcm,Chill Waves & Wind in Leaves,4UvRUxM8fwrChyFg0fglnz,57,241375,2019,0.141
28ilcqErfNjitJ7T3byHoX,Peaceful Forest,3TRoUn8OKRVUcbprXmyGgj,51,181204,2017,0.211
0XhxyzxCoJ15QH3J4HnCfW,Caribbean Thunderstorm,47aFId4LZv1BI9UZEpzbpx,65,222469,2017,0.135
7a3eLJPSgAk3PQbpYjrYdM,Summer Rain,089nbe8JjcObU0nej5hJKb,62,152884,2019,0.166
0rtT2DmXIcwqpcXVrX6C7V,Suburban Forest Rain 2,4f7VQq5S72LpVOV1bu08Tt,57,129000,2019,0.14
6ADPydLM8fmi6fjO9ZXAb8,Forest Rain,4DlF8SX13AdB37uKVgMziM,75,170000,2019,0.0771
7oOeB6z1yHE3LTlZjJ5XJ9,Gentle Waves on Rocks,4UvRUxM8fwrChyFg0fglnz,48,290281,2019,0.287
61SiFnjiY36uVSTBVXK5Yw,"The Sound Of The Jungle With Coloured Birds For Relaxation, Sleeping, Studying",5qukUq6sBLjghcEcFOdgKP,44,93010,2015,0.226
0X2IqXRelEA6nYthvvJaqA,Tropical Rainforest at Dawn 6,2e1fX5VtzVOiIHiIHTp9J4,50,45000,2015,0.318
5iAB4tlYseBES4MKqgY4KG,Relaxing Crickets And Waterfall,2GLxsxoWpW8MOw9O9AAsf9,52,264154,2017,0.0787
4fZfIJC86NiTIQJACILG3i,High - Yahtzel Remix,7JbA7LC6FGPKcxt9FLVTFQ,38,264291,2014,0.765
0Cevaujuf5Os3lb5KrV0IH,My Body,0xsZeWMaVAXPFJCLmHW8P1,1,161427,2017,0.659
6L778PA16SuyYvFhqnMndY,Starboy - Kygo Remix,4j9tgSp0zEFgAIhemWVhpw,5,244720,2016,0.751
5sWevAyvYSRzGpIsdsRvJi,All We Know - Oliver Heldens Remix,1U4ojJZjWFt4zZC3ZM2Nve,43,184253,2016,0.711
3f8TbkkP0VIdOKvLTMMTvU,"Cruise - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",4RPo8gaqAbJksSE8JOIVLF,9,224333,2017,0.628
05qPqSapbaCzJAdX681R9A,Make Me Feel Better - Klingande Remix,7H1iy8Xm6I58QEEl8PhXkX,28,265238,2015,0.685
7aV2mflaASUmGhCErm7kBO,The Mack,7FDBvwfZD9ejQzzg0dyoac,11,167038,2016,0.707
2sTe3y5xjQvVb9tDTVaI35,Rise Up,71OvAYyGpaspUbSFoKw1Tn,48,181748,2016,0.721
2FfyiTnl5OPa1hYdCWZGdG,What About The Love,4ycG1fVdoeGxHnbFpzSpLZ,5,191266,2016,0.712
5hz9DEkahyWoTs3rxJOTtw,Bonfire,3W1U3ids2lzyy8RWqgi3Ot,9,183003,2016,0.771
203t5YqpCFmIdxj8hIotxo,Fantasy - Felix Jaehn Remix,6vt6LJ5PrEZyxB0f7GU42l,42,194641,2015,0.638
3qaYuV5XZAwiOvGE91HhwS,Inside the Lines (feat. Casso),72KsBUWczf3pwEuurFQOC7,48,204504,2016,0.561
2xlCyb1ZfFad6np6zx4hhw,Desire - Gryffin Remix,7oRxgNBZeMhA7O1eu8OHas,5,268840,2015,0.558
0nPj7f507HUBm8BCBbv8on,Daydream,2mHsXE72LL5RTe8rXj0ir4,2,236853,2016,0.709
7zTvQp4PtrffInC7SeYp8y,Holding On To You feat. Savoi - Halogen Remix,6PRAEB09c0H8t7JcKlluCp,0,217635,2016,0.57
2FfH72VskV7KXasFtOWJs7,Won't Come Home,7zqtWpFCoJQYOzbojgpppK,33,303619,2015,0.691
1gEK5unpcVyBc90uJRBtY6,Miracle,6DJQNLymVNGUPY92K7zxFa,50,161853,2016,0.683
5eT5eYhcRfx9cjiflxZh8o,Give Me Your Love,2NFXLMOYsKWD66vApX0CdK,31,209014,2016,0.635
2ClIt2OnPCV2gV3dZQxyBz,Young Like Us,6E8Rnvi9dL2TtNyha7Mvev,35,211372,2016,0.716
2VYiQ9ijG3NER2aevaxzDi,How To Love (feat. Sofia Reyes),5jMKFU8nlFhSZqpnYQ2DmV,55,219240,2016,0.673
6v9sCNj1KY3wblGJAohxX2,Blue Sky,5G5nRHTgTnphsRC3o6zLYu,2,201290,2016,0.743
4nYKI0JqkWfr1YbmH4ADEM,Higher Love,5sCEcgPww70kjRlgW7Z1Q3,48,244208,2016,0.648
7uJz1nHWR8TScmdnEhI8p4,Waves,7grNpUXQWs2ir7pokQqfmv,1,199286,2016,0.661
1YXq6U6yY6aQ5dkndki7KC,Fed Up,4VCl0Vl1YkyY1gLzf0bFEa,0,230000,2016,0.447
0ziRV8KI48IxSP0E5P9Dh5,Smile - The Magician Remix,2SgRvlLzPAxdltq1w2fD67,0,274793,2016,0.743
01Bw3xiZ5PQfn0btMWICaQ,Beautiful Life,2WGceQjphDCN6OdXxNBH6x,30,161464,2016,0.732
1w5sLDYzYAGI0AkLc6FPlO,Is This Love - Remix,4rH2TMbLLCRDLPDqBB3XzK,10,199656,2016,0.815
6ksRossV4vKsXntCCZbhaM,Show Me Love,1Ba3HDw1at35UVxMxLCdCa,58,181867,2015,0.589
5uZlU3v9fq5ILATfqHvVwK,Try Again,4tJUpP7w6wLyUs5n29xx7Y,35,194214,2016,0.71
7DghkiXPUCoMMKhWIboyU9,Nervous (The Ooh Song) - Mark McCabe Remix,1Ypuv1ipu7N1oumwLBYNuZ,5,195414,2016,0.645
3NBDgwEAGMj0aKRsU8zoO9,Rivers,0lpByNVVfNDqTes37JjvoA,57,207833,2015,0.574
5wLsOFWBXXyoAgX7qQ6wbo,Sex (Cheat Codes X Kris Kross Amsterdam),5wHL6jMkYMR05m462UrKqg,1,228361,2016,0.51
5g3W328MEzEqIw4yUq6Nx7,Dreamreacher (feat. Dumang),3R7kKmW0y6zal3FFd9lx3L,44,170147,2016,0.748
1J2EmhjTmHQxLShYQK7Xti,Forever Young,1x9q23elJDl1E1PzmaoMS8,66,201766,2019,0.594
5WeryDMDd3BtnIIPthC7Gz,Memories,18Pq23YffZA2rehSaUYod4,52,185510,2019,0.801
30cW9fD87IgbYFl8o0lUze,Perfect (feat. Haris),3hOyUjdcI6wGuhk52tuH4g,74,176517,2019,0.751
5DVrMqMgai3f6XY5KUWkky,Mine [Revelries Remix],3H94YRs1OYRuDcv3MoIiJi,52,172364,2019,0.739
4zLSkwZaiMfzzapPCbdG90,Gimme! Gimme! Gimme!,5ZfC5XQFZmReHXEDuxuU0g,65,187069,2019,0.621
1Xq4fBayQtSJlcYZsPDY4C,Dancin - Krono Remix,7165afmtXwMtK9COSgmUHd,51,176133,2013,0.806
1Df5NAhInalMVZzqWnZ532,California Dreamin',6qaAxDV2KlrpYhy1ZTxCx4,58,192876,2019,0.733
4GLqrUBRMEvsNWDw3Wari1,We Are Young,6PCo0qqrPvmJVt8AQEE93v,49,166750,2020,0.892
3TLzNuGRtUjv7uljs9axY6,Ain't No Sunshine,0adrSWGtAAps26p39NQoZG,50,197288,2019,0.837
1w3On9LuXt6VipJjV4Pqkz,Here With Me,4vsQ8EH1Qy074cuq2bhOEL,52,216667,2019,0.593
4GdWGOxhYaI9RBKWXMFFdd,Forget Me Nots,7bqQUsBgzWii4yWhQ6zKsG,47,198048,2020,0.792
6nlXWOyoCPLXXWaklOyQcb,Issues - Alan Walker Remix,5CPTToodTijHy1ciTquDps,5,181000,2017,0.529
2u0oTsc6XcvJTh24ynQ1Ao,All Star,1GNo2mAwMnT0UYoo1mXSVa,65,151278,2019,0.66
1s4fSOz0TQWTb7TF9zzzut,Moi Lolita (feat. OT),0nY38xX2enL9oWRDzrku72,44,174194,2019,0.76
2B3Nh0TkaanaWE91rwYuCY,Rolling Stone (John Skyfield & ConKi Remix),1bozG6VXufVvgSZfgEqfgi,46,200394,2019,0.669
25Gcp7crmmuOxChMgyn1F3,Another Day in Paradise,7zh5iTPkB8dRC51Z1wlwVA,53,248193,2019,0.709
0y3elN0Dm4b0bYQEQgTatE,Dance Monkey,2aG4dcRRkElx1GhVq0Tfvb,53,161346,2019,0.83
4rDSyP8usrXMIIrKSRiYeV,Fuck I'm Lonely,2CGEv0UkpAA9K8RJqH9crv,49,183284,2019,0.725
0jGxutnB4wwApPhbcvCJXG,Senorita,0xIXj7t4OKz9w1i6zmYv7g,48,180000,2019,0.664
1mKNyZCNDueEASgBgZuLdA,Ooh Girl (feat. A Boogie Wit da Hoodie),3wXCIYqdw64MOR8pJtKvPQ,71,168201,2019,0.726
5yaKUbg0audYFIJbAuE49j,Made of Bones (Nightcall Remix),2NlHkjjDnZWq5YvdRJU1VG,56,182439,2019,0.731
5FoYSQF0IaVwS6M9mlk6C4,Nervous - The Ooh Song: Mark McCabe Remix,51VwjmkQivsmmmSUoH3PNY,51,195195,2016,0.432
4TkFNGOR1CFxSNku68JsqA,Happier,57FmiI31LJRUTJKnWk2bJu,42,218058,2018,0.589
63VdY9XtqKvfgwYKHLUFJd,Put Your Records On,3h7UIQnHRTA4QXQOyqRJyI,3,153621,2017,0.666
3xq3EhulVamWqQD0TW7wok,San Francisco,5576IrH8g2m9u4553pstiu,51,235161,2019,0.711
12yuRA3QEtQzp5LNcxjWCn,Escape (The Piña Colada Song),67mBW5xsAYD5GrvWZnOGLm,40,206400,2019,0.643
2y9mJxMvj0Esoy8m7HpiYd,Hey There Delilah,0dTTFNaeyKgoXJ4bhQgd7Y,36,234087,2018,0.667
43MBa6HQj2PhJNmF1eYxrc,It Will Feel,4mTzezatFBCJOr8s2QJrRY,51,194359,2019,0.719
7uH20mELeQelsiMNCh78gD,Easy Love - Original Mix,6SmVVWaTxVQUal6JOCK9FN,3,227709,2015,0.694
2QTp2o96FG61yVAxZTHqSV,Casanova,18dCJCqk4IwkgychiRsuH1,46,219787,2015,0.751
2bCGBbvqohNvKIYFmiLRmp,Expectations,6YWNLu6Py09ftingoeOado,49,176609,2019,0.714
5REoTLUGvmKUMVdKwKboUn,Waiting for You,3BE3aaZX2oWpH9huztHKou,48,185143,2019,0.722
3oJYe7NI7juu1HIGyyvwec,La Isla Bonita,2wxqivVtX5tvfwUDfitzg8,51,206389,2019,0.733
0d0ejCZz2r6XHN2dL90rdu,Into the Sea,0DX9tDcq5VdSKodE5RdeH8,56,186885,2019,0.643
133G9W0ZHEi5TfZTWTYXGP,I Don't Know Why - Danny Avila Remix,7HnOUGQhOIpr1rOVXTDyvI,39,209491,2017,0.578
2A17f6I4fh6GqYX0J8noGr,Galway Girl - Martin Jensen Remix,77lUgFzLJriGpyTx2pGbCO,58,196044,2017,0.726
5bXCZjkbFwB6TSOtWGTpUW,Last Goodbye,5KWDchRrgN0LzrUiERGNi0,49,164870,2019,0.705
6EovA9s2HEmYUzRtPMJOgA,One Call Away - KLYMVX Remix,1D23LqQYBbBMyA8Tt5QdNS,8,221442,2015,0.6
5fOXcRHJkeNGHWxSw3zGJO,Sunshine Reggae,4FNa3RgRr0jEhuqYQ0sjwR,17,207115,2019,0.648
1EkfLPVfNN7ycOpCattXKK,Bridge over Troubled Water - Radio Edit,4lgKVNTgPXAcrzZQrKpPIn,22,182000,2018,0.732
4jN3Z0zMgEZN0EaVVOU8xG,Better Than This,1fW03cxYRdbDGrVqiE6Qie,35,171259,2019,0.621
7bCka65kiFIPTW4PUyisel,Over My Shoulder,28uD3Ta7jOlt46lzh4noJo,38,220364,2019,0.626
1raJLuHKTmc3au4fC2pmRm,Tempted To Touch (feat. Rupee),4eGoobyXkY8XnRu5rwvOV5,39,189444,2018,0.751
6N4LFje2fcnWdQVpHjiA26,Higher,1L15jwFs4Omogh0HGj5Cr2,50,164732,2019,0.814
4GRYjEZJFqpkhsfEFcT9zl,Praise You,2DFTa7ls0ZDZKXT2UJsx5u,56,176923,2019,0.712
0E6xTGpajvolhW2q5PhPP7,We Got The World,6yENS9Kt1RaiuOb1tNfbzD,45,185156,2019,0.526
3AwjLdGpOybsErzSqLBF9w,Summer Jam - Blondee & Roberto Mozza Extended Remix,7Kh13nqmuOjDShwXeOaA1p,13,300488,2016,0.753
1Bt0UAApn7Oxdam3lQs1vo,Feel It Still,1ABBRyrEHEURRnsj9JZNLC,58,222591,2018,0.686
0cbn4t2YnyPtXqgCpS4rWQ,I Heard It Through The Grapevine,4zVQ4OPeLXxzx7dhkpuT7Q,39,195484,2019,0.659
0DKen77OXbPxnoPwH2MH63,Back In Your Heart,5J10H8twIcUhWM5z12JMZ4,55,172000,2018,0.531
4lY8mRBZkiDCY8F1r0t3Za,Since We Met,1fTcNvVVPmUXwHzyQGbNPB,38,189141,2019,0.637
3RKkNFJuw2UzK1RvnPch9S,Every Breath You Take,6rNCsC5GnXrSHjNzL9BCJy,39,212500,2019,0.852
4sx5kcyZVyRd1okZAJQ7jX,Shotgun (Panski Remix),1PsBILCyKvQNl9xGFuhm1b,31,170323,2019,0.661
1W0gLe8StD9A5FXESAGltt,You & I [Henri Purnell Remix],30nPS9mXL7mo0M7oEAHEFG,43,208523,2019,0.675
3L0Dg5V8V4XLugW7PXhKdk,Attention - Tropical House Mix,0lpo2tFPO4KpDsj6wDizWX,46,194403,2017,0.693
54h1KZNoKk1Fx9bqUq7Yp6,Savannah,55SS5Ipw9aokoOLIU1DniT,46,183480,2018,0.869
4jsCM2UzMuRcf7Zu6TniBn,Save Tonight,3DsO8DCLcC3cUI0JL5aBjz,0,165645,2017,0.632
34zDUyiDm5X7ncq2EGnpSZ,Never Alone,0JlUyCnIoKTLEJ8cesOQU2,14,169741,2018,0.723
3I5Xmqmng3glL1DtRYb4pD,Sucker,1tSHJ1U4wbL5zu20x4ku7i,47,172877,2019,0.801
0jmTp8jaCOm78zrdzdvmaq,Photograph - Felix Jaehn Remix,2DL4AOHc4MKvCHbUr544aU,0,201911,2018,0.733
3xVEjNHCqpQ7EW59TMHGOW,I Don't Care,1jZvT0Hq2MM1GF3WqhHTfq,31,201818,2019,0.665
1cWepLwVVDgyqxso6G4TQU,Thinking out Loud - Alex Adair Remix,4fnNeUsTKQli86EWazLiVZ,49,182185,2014,0.828
1iTKkkgXj8kJkGdjGGBFqL,Two Princes - Radio Mix,74Awx7avOpDiYn1EDduCvT,9,181000,2017,0.747
58ENoZ4jRR0tnHPagOwYqk,We Don't Talk Anymore - Attom Remix,3RKS0KPTLZMTGcvnKFdRQj,17,218400,2016,0.685
27NV2KxoQ8WuLMqlTDI61F,Often - Kygo Remix,0V4FRK9laLF1enOUga4b2d,65,234400,2015,0.523
6Rvj9TmRsHXU8W2fVz871t,Ain't No Mountain High Enough,5ZXrQwyPJxArEdDf36Gz2h,40,168696,2016,0.805
4y0wgwic6vFqUBN6Y1mkDR,California Dreamin',6axSDPUcBzLMuOtg7kwxK4,56,245085,2019,0.73
7HbwANSdBmfQYCBvBZgvqJ,Crush,6sZwOcnq4Gb6e82VZ2n6wS,55,211788,2015,0.818
2EHu09nPab1dk0jySbkjEr,Bailando - Matoma Remix,37Ku07YPLX8ydyaGJpupDC,45,322395,2014,0.673
2CIzijl6ok4bxdROewGbTO,Wonderwall (feat. Emelie Cyréus),1C1gMJDsMKgyDiVEI5mMWc,44,187513,2018,0.636
39vjhX8dLrfFqcRaZLZjTD,Runaway Life - Henri Purnell Remix,1SWXKQkTQE2A8dbedxgOGF,35,207285,2018,0.739
5UHuuQGEgMbZrYnHjQG9ny,Take on Me - Kygo Remix,3R2Movau61LViutgG8JYtV,56,226667,2015,0.535
4o68Jw0pYx8zFDwEgIGLDM,Freak Like Me (feat. Melody Thornton),68pdWeHPYZpKEZivriyKNN,46,200294,2019,0.634
3LHY5vSKZzxLy3Cog0aG5B,Cold Water (feat. Justin Bieber & MØ) - Lost Frequencies Remix,4U8aXtQCZvy84FQc0Y8HF9,2,236304,2016,0.709
2ZQiI8jYatiYH1Kmidmi6w,No Lie - Sam Feldt Remix,1SLZiXEjxNywrdIOHamoKV,5,172540,2017,0.812
5a1NxBGa9dwgdvKglynrfH,Home to Your Love,6LpGjotgZBFZsnz80rXnfQ,46,197561,2019,0.653
5j2zA6PmOe8JSz5T2zbnNZ,Lemon Tree - Radio Edit,0RGm3A2ImRfFmIkHrMycxG,26,185677,2017,0.676
2h52enO5BO7P2DVi1mhx0h,Believe,0oG4KIUhyaUHohqZh1UZwe,35,216000,2016,0.763
0CPOpfnSiGwlyLZz2oTQGX,Kiss Me,0yTtrTdc6gaJdpGy0uSkDt,41,172628,2018,0.735
6rGWg9KZTJPP8TIQegYkzD,Tired,7aHTXNetfXh8rOnQUdSPlX,44,180000,2017,0.503
65Pt6tIzWyovMiWAAQPf37,Animals - Gryffin Remix,3PSx9VTrfoKURlEAu8rZBe,1,319160,2014,0.553
4oxGB15UDg8WhpZRXjS8XE,Teardrops,47vr5ZSSWHyh0ziSNOZDp7,33,169044,2016,0.748
27kFufUQeqOUL3pZXw3O8J,Lovefool,7Jm1IJVsoVHQhVv3jdZL17,52,175026,2019,0.773
4sQpNNOOXtef5Hby4caOr4,"Money, Power",7vEpUx2s3c9XxdlPeX10KU,35,188852,2019,0.747
1CwLl4IIMSeEtwsyZ6fdzh,Hit and Run,7lLmVcl15SsM5ImTlyAzyz,49,150000,2020,0.69
4x6GWKDxTZZdzzvxD42kjH,Like Lovers Do,5M4bhHpRoZhi52cCYosUt2,57,154909,2019,0.611
2KZ0nTA3FFMUj2TxxlkLTM,The Sun,20BvJvnLLjWDX8yL1XLTuf,48,178448,2019,0.749
2tKIHrHyuaA05qDKwuEdWJ,Sunrise,46GEHTkO9fo09rn4eJIXdx,46,192414,2016,0.621
6egZs0Mbe0ItRMU0uEYM7Z,Sunset Under Palms,1AG6bnN2Y07FMEk0wBFKVl,48,186667,2019,0.752
